Country/Region,Province/State,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,Lat,Long,precipAccumulation
US,Michigan,1/18/2020,Snow (3â€“7 in.) in the morning and afternoon.,snow,1579352820,1579386720,0.8,0.033,0.081,1579352220,0.77,snow,36.48,1579377000,18.38,1579438020,26.15,1579372260,3.76,1579428660,26.16,0.88,1010.3,16.15,37.35,1579387980,194,1,1,1579369560,4.382,353,21.72,1579334220,36.48,1579377000,9.28,1579334040,26.15,1579372260,43.3266,-84.5361,7.63
US,Michigan,1/19/2020,Mostly cloudy throughout the day.,snow,1579439220,1579473180,0.84,0.0011,0.0037,1579447500,0.28,snow,24.02,1579456620,6.43,1579517940,12.57,1579464000,-1.88,1579517340,14.22,0.79,1019,12.54,34.48,1579410000,283,0.76,1,1579456680,8.544,372.5,10.59,1579492800,26.82,1579410000,1.69,1579492800,13.02,1579410000,43.3266,-84.5361,0.4
US,Michigan,1/20/2020,Partly cloudy throughout the day.,partly-cloudy-day,1579525560,1579559640,0.87,0.0007,0.0036,1579528800,0.11,snow,25.84,1579553400,7.57,1579598700,18.87,1579551600,-1.59,1579608120,9.71,0.8,1034.7,4.83,11.55,1579555440,303,0.5,1,1579542720,9.827,362,6.43,1579517940,25.84,1579553400,-1.88,1579517340,18.87,1579551600,43.3266,-84.5361,0.34
US,Michigan,1/21/2020,Partly cloudy throughout the day.,clear-day,1579611900,1579646160,0.91,0.0006,0.0018,1579622760,0.08,snow,30.9,1579639080,17.46,1579689420,20.43,1579638780,5.61,1579689960,13.77,0.81,1033.4,8.59,22.09,1579665600,236,0.3,2,1579629180,9.612,337.9,7.57,1579598700,30.9,1579639080,-1.59,1579608120,20.43,1579638780,43.3266,-84.5361,0.2
US,Michigan,1/22/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1579698300,1579732620,0.94,0.0005,0.0017,1579682760,0.05,snow,32.42,1579722240,24.55,1579763160,22.12,1579723260,17.08,1579762800,17.72,0.76,1024.9,11.73,30.36,1579708620,206,0.67,1,1579715820,10,323.6,17.46,1579689420,32.42,1579722240,5.61,1579689960,22.12,1579723260,43.3266,-84.5361,0.12
US,Michigan,1/23/2020,Mostly cloudy throughout the day.,snow,1579784640,1579819080,0.97,0.0025,0.0061,1579817100,0.43,snow,37.79,1579808700,30.69,1579838820,32,1579808820,24.57,1579860600,24.83,0.79,1022.1,5.72,18.77,1579755600,153,0.84,1,1579802100,9.617,347.3,24.55,1579763160,37.79,1579808700,17.08,1579762800,32,1579808820,43.3266,-84.5361,0.32
US,Michigan,1/24/2020,Light rain throughout the day.,rain,1579870980,1579905600,0.01,0.021,0.0468,1579914180,0.94,rain,35.66,1579892280,32.82,1579953300,27.51,1579892460,26.33,1579910400,30.91,0.91,1015.5,9.12,26.04,1579876200,78,0.97,1,1579888440,7.427,372.1,30.86,1579842000,35.66,1579892280,24.57,1579860600,29.18,1579924800,43.3266,-84.5361,
US,Michigan,1/25/2020,Possible flurries (< 1 in.) in the afternoon and evening.,rain,1579957320,1579992060,0.04,0.0022,0.0084,1579928400,0.71,rain,36.62,1579977660,32.12,1579997220,30.28,1579979220,26.12,1580043600,32.09,0.93,1009.4,5.47,15.82,1579969200,209,0.97,1,1579974480,4.509,414.6,32.12,1579997220,36.62,1579977660,26.66,1580008860,33.9,1579932060,43.3266,-84.5361,
US,Michigan,1/26/2020,Overcast throughout the day.,snow,1580043660,1580078520,0.07,0.0015,0.0029,1580087640,0.35,snow,36.92,1580062920,27.92,1580118840,27.65,1580062800,21.86,1580118540,31.08,0.89,1009.3,10.4,26.22,1580072400,264,0.94,1,1580061060,7.866,376.7,31.88,1580097600,36.92,1580062920,25.24,1580083080,27.65,1580062800,43.3266,-84.5361,0.17
US,Michigan,1/27/2020,Overcast throughout the day.,partly-cloudy-day,1580130000,1580165040,0.1,0.0009,0.0022,1580115600,0.24,snow,36.57,1580153640,27.82,1580212800,30.58,1580154000,22.34,1580212740,28.71,0.85,1012.7,6.48,18.38,1580101200,305,0.84,1,1580147220,10,368.8,27.92,1580118840,36.57,1580153640,21.86,1580118540,30.58,1580154000,43.3266,-84.5361,0.14
US,Michigan,1/28/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1580216340,1580251500,0.13,0.001,0.0022,1580244360,0.15,snow,34.72,1580240040,23.23,1580291940,30.72,1580252700,23.22,1580280420,25.8,0.82,1017.9,4.25,14.06,1580205720,333,0.72,2,1580233080,9.758,355.8,27.82,1580212800,34.72,1580240040,22.34,1580212740,30.72,1580252700,43.3266,-84.5361,0.19
US,Michigan,1/29/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1580302740,1580337960,0.16,0.0007,0.0022,1580289240,0.09,snow,32.69,1580324640,25.51,1580381580,27.25,1580301240,22.27,1580356800,22.91,0.81,1023.4,4.14,9.13,1580356560,65,0.76,1,1580318700,10,357.5,23.23,1580291940,32.69,1580324640,22.24,1580307960,28.5,1580274000,43.3266,-84.5361,0.17
US,Michigan,1/30/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1580389080,1580424480,0.19,0.0008,0.0023,1580421540,0.12,snow,34.76,1580411160,27.99,1580465040,31.24,1580425380,24.72,1580471640,24.28,0.81,1024,3.36,8.02,1580363700,143,0.79,1,1580405280,10,370.6,25.51,1580381580,34.76,1580411160,22.4,1580376780,31.24,1580425380,43.3266,-84.5361,0.17
US,Michigan,1/31/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1580475420,1580510940,0.22,0.0008,0.0021,1580454660,0.22,snow,34.08,1580496060,27.44,1580552640,31.22,1580511420,20.52,1580553900,24.89,0.8,1022.7,4.12,10.05,1580494140,191,0.68,1,1580492400,9.864,390.2,27.51,1580529360,34.08,1580496060,22.53,1580529420,31.22,1580511420,43.3266,-84.5361,0.16
US,Michigan,2/1/2020,Light snow (< 1 in.) until evening.,snow,1580561700,1580597400,0.25,0.0028,0.0104,1580576340,0.73,snow,34.68,1580594220,30.35,1580614560,25.84,1580594400,22.97,1580615220,27.84,0.87,1011.8,9.62,27.99,1580585100,218,0.85,1,1580578200,8.684,407.6,27.44,1580552640,34.68,1580594220,20.52,1580553900,25.84,1580594400,43.3266,-84.5361,0.48
US,Michigan,2/2/2020,Mostly cloudy throughout the day.,snow,1580648040,1580683920,0.28,0.0007,0.0029,1580641980,0.27,snow,45.31,1580668560,27.41,1580733660,37.93,1580668620,27.49,1580719920,31.75,0.8,998,12.55,31.76,1580676000,245,0.7,2,1580666280,9.822,358.1,31.44,1580619600,45.31,1580668560,23.23,1580638140,37.93,1580668620,43.3266,-84.5361,0.08
US,Michigan,2/3/2020,Partly cloudy throughout the day.,partly-cloudy-day,1580734380,1580770380,0.31,0.0007,0.0025,1580755920,0.15,rain,43.59,1580757840,30.61,1580821200,39.55,1580756880,22.6,1580821200,30.42,0.85,1008.7,5.18,19.14,1580788800,37,0.43,2,1580752200,10,320.6,27.41,1580733660,43.59,1580757840,25.46,1580788800,39.55,1580756880,43.3266,-84.5361,
US,Michigan,2/4/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1580820720,1580856840,0.35,0.0013,0.0045,1580796600,0.23,rain,35.73,1580846340,18.39,1580901060,28.16,1580846700,10.87,1580900100,24.06,0.73,1015.8,10.25,26.25,1580809620,7,0.76,2,1580838900,10,332.3,24.07,1580875200,35.73,1580846340,14.54,1580875200,28.16,1580846700,43.3266,-84.5361,
US,Michigan,2/5/2020,Partly cloudy throughout the day.,partly-cloudy-day,1580907060,1580943360,0.38,0.0014,0.0059,1580958060,0.16,snow,29.59,1580932920,23.01,1580986680,24.32,1580933400,14.07,1580990760,15.22,0.68,1020.4,5.72,15.47,1580878800,46,0.62,2,1580924640,10,385.7,18.39,1580901060,29.59,1580932920,10.87,1580900100,24.32,1580933400,43.3266,-84.5361,0.39
US,Michigan,2/6/2020,Foggy in the afternoon and evening.,snow,1580993400,1581029820,0.42,0.0083,0.0197,1581030120,0.4,snow,28.87,1581012660,21.58,1581076860,19.35,1581029880,11.42,1581069240,21.04,0.81,1005.8,8.22,22.64,1581045540,20,0.83,2,1581011520,5.419,355,23.01,1580986680,28.87,1581012660,14.07,1580990760,19.55,1580968800,43.3266,-84.5361,2.28
US,Michigan,2/7/2020,Partly cloudy throughout the day.,snow,1581079740,1581116340,0.45,0.0015,0.0086,1581051600,0.28,snow,32.52,1581108000,16.4,1581166800,23.87,1581103320,7.67,1581166800,20.84,0.79,1005.3,8.23,24.69,1581072420,336,0.51,2,1581097680,8.835,399.4,21.58,1581076860,32.52,1581108000,11.42,1581069240,23.87,1581103320,43.3266,-84.5361,0.39
US,Michigan,2/8/2020,Partly cloudy throughout the day.,partly-cloudy-day,1581166020,1581202800,0.49,0.0014,0.0039,1581145440,0.19,snow,26.24,1581192360,19.2,1581230100,19.6,1581195240,14.21,1581233160,15.48,0.78,1020.7,5.16,10.33,1581157980,71,0.58,2,1581184920,8.159,393.3,16.4,1581166860,26.24,1581192360,7.33,1581169020,20.08,1581138000,43.3266,-84.5361,0.48
US,Michigan,2/9/2020,Snow (1â€“3 in.) in the afternoon and evening.,snow,1581252360,1581289260,0.53,0.0092,0.0533,1581289200,0.66,snow,31.15,1581283560,25.31,1581339600,20.35,1581292800,18.02,1581339600,23.04,0.85,1021.8,9.55,29.57,1581284520,177,0.69,2,1581268980,7.467,374.8,19.2,1581230100,33.55,1581307200,14.21,1581233160,26.01,1581307200,43.3266,-84.5361,1.89
US,Michigan,2/10/2020,Overcast throughout the day.,snow,1581338700,1581375780,0.57,0.0009,0.0033,1581310800,0.32,snow,32.6,1581364500,22.26,1581408480,32.1,1581364500,15.74,1581414540,24.59,0.82,1018.9,4.64,20.82,1581310800,313,0.9,2,1581357360,9.248,368.9,25.1,1581341520,33.91,1581314520,18,1581340020,32.1,1581364500,43.3266,-84.5361,0.18
US,Michigan,2/11/2020,Overcast throughout the day.,partly-cloudy-day,1581424980,1581462240,0.61,0.0011,0.0025,1581460500,0.19,snow,32.1,1581446520,21.29,1581512400,20.84,1581445500,12.98,1581510360,21.42,0.81,1017.9,10.17,24.84,1581453660,247,0.83,2,1581443040,10,366.9,22.26,1581408480,32.1,1581446520,15.57,1581478800,20.89,1581397200,43.3266,-84.5361,0.28
US,Michigan,2/12/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1581511320,1581548700,0.64,0.0017,0.0096,1581564060,0.22,snow,34.46,1581534780,24.04,1581598800,25.79,1581544500,13.43,1581598800,21.63,0.77,1016.5,9.16,20.78,1581526920,212,0.79,2,1581530160,9.692,344.5,21.11,1581514320,34.46,1581534780,12.87,1581514680,25.79,1581544500,43.3266,-84.5361,0.39
US,Michigan,2/13/2020,Foggy in the morning and afternoon.,snow,1581597660,1581635220,0.68,0.0063,0.0171,1581600900,0.38,snow,26.94,1581595200,-0.87,1581673680,16.34,1581595200,-9.05,1581671820,15.06,0.79,1015.6,8.86,21.63,1581598980,337,0.79,2,1581615720,5.564,392,6.55,1581652800,29.92,1581580920,-2.55,1581649440,25.22,1581579720,43.3266,-84.5361,1.92
US,Michigan,2/14/2020,Partly cloudy throughout the day.,partly-cloudy-day,1581683940,1581721680,0.72,0.0008,0.0019,1581681240,0.09,snow,20.72,1581714120,4.31,1581760440,9.11,1581714600,-10.68,1581760560,2.59,0.72,1032.4,6.27,20.45,1581739200,221,0.35,2,1581702540,9.505,394.6,-0.87,1581673680,20.72,1581714120,-9.05,1581671820,9.11,1581714600,43.3266,-84.5361,0.45
US,Michigan,2/15/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1581770280,1581808140,0.75,0.0021,0.011,1581803880,0.13,snow,29,1581811200,25.12,1581851940,16.92,1581811200,16.92,1581811200,10.07,0.7,1022.1,14.35,37.03,1581806340,204,0.52,2,1581788700,9.061,348.5,4.31,1581760440,30.41,1581825600,-10.68,1581760560,19.82,1581825600,43.3266,-84.5361,0.68
US,Michigan,2/16/2020,Clear throughout the day.,partly-cloudy-day,1581856620,1581894660,0.79,0.001,0.0023,1581898740,0.22,snow,37.2,1581883020,13.53,1581930000,28.85,1581883080,7.1,1581939840,22.53,0.74,1018.6,9.11,30.22,1581829200,258,0.36,2,1581876000,9.997,380.4,21.34,1581912000,37.2,1581883020,15.87,1581912000,28.85,1581883080,43.3266,-84.5361,0.21
US,Michigan,2/17/2020,Snow (1â€“3 in.) in the evening and overnight.,snow,1581942900,1581981120,0.82,0.0063,0.0402,1581994680,0.51,snow,33.05,1581969360,28.74,1581990780,24.18,1581970380,19.91,1581991260,17.44,0.77,1022.7,7.59,33,1581998400,90,0.58,2,1581961440,8.408,374.6,13.53,1581930000,33.05,1581969360,7.1,1581939840,24.18,1581970380,43.3266,-84.5361,1.34
US,Michigan,2/18/2020,Possible drizzle in the morning.,snow,1582029240,1582067580,0.86,0.0037,0.0212,1582002000,0.67,snow,36.44,1582028460,15.88,1582112580,26.54,1582027200,5.77,1582110420,27.76,0.83,1014.9,14.81,37.05,1582037580,253,0.79,2,1582048440,8.932,381.1,26.27,1582084800,36.44,1582028460,16.02,1582084800,26.54,1582027080,43.3266,-84.5361,0.36
US,Michigan,2/19/2020,Clear throughout the day.,clear-day,1582115520,1582154100,0.89,0.0008,0.0022,1582114380,0.11,snow,26.8,1582145760,7.04,1582192800,14.62,1582145760,-2.31,1582192740,10.97,0.65,1032.7,10.49,28.45,1582091940,286,0.23,2,1582134600,10,381.9,14.65,1582171200,26.8,1582145760,5.77,1582110420,15.45,1582088400,43.3266,-84.5361,0.29
US,Michigan,2/20/2020,Clear throughout the day.,clear-day,1582201860,1582240560,0.92,0.0011,0.0022,1582222800,0.18,snow,23.36,1582231260,11.12,1582265820,13.53,1582229400,-0.19,1582282020,6.35,0.68,1037.3,6.58,16.06,1582257600,290,0.17,2,1582219260,10,421.7,7.04,1582192800,23.36,1582231260,-2.31,1582192740,13.53,1582229400,43.3266,-84.5361,0.47
US,Michigan,2/21/2020,Clear throughout the day.,clear-day,1582288140,1582327020,0.95,0.0009,0.0023,1582261200,0.09,snow,35.17,1582313160,24.07,1582365840,23.66,1582312860,13.26,1582365480,12.47,0.66,1030.6,13.62,35.54,1582344000,231,0.05,3,1582307880,10,374.9,11.12,1582265820,35.17,1582313160,-0.19,1582282020,23.66,1582312860,43.3266,-84.5361,0.24
US,Michigan,2/22/2020,Clear throughout the day.,clear-day,1582374480,1582413540,0.98,0.0008,0.0023,1582401600,0.09,snow,43.03,1582399680,28.49,1582455540,35.23,1582399920,20.7,1582455120,24.81,0.73,1021,12.67,35.1,1582347600,230,0.08,3,1582393620,10,333.5,24.07,1582365840,43.03,1582399680,13.26,1582365480,35.23,1582399920,43.3266,-84.5361,0.09
US,Michigan,2/23/2020,Clear throughout the day.,clear-day,1582460760,1582500000,0.01,0.0005,0.0022,1582452780,0.04,rain,48.24,1582485840,28.75,1582540080,41.69,1582485900,23.95,1582538580,28.41,0.7,1013.8,11.62,28.28,1582494480,217,0.19,3,1582478580,10,345.3,28.49,1582455540,48.24,1582485840,20.7,1582455120,41.69,1582485900,43.3266,-84.5361,
US,Michigan,2/24/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1582547040,1582586460,0.04,0.0008,0.0023,1582588800,0.23,rain,44.4,1582571100,29.42,1582629900,41.26,1582571820,21.94,1582631340,29.67,0.79,1013.2,5.32,18.75,1582520400,8,0.69,2,1582566420,10,333.5,28.75,1582540080,44.4,1582571100,23.95,1582538580,41.26,1582571820,43.3266,-84.5361,
US,Michigan,2/25/2020,Mostly cloudy throughout the day.,snow,1582633380,1582672980,0.07,0.001,0.0023,1582617600,0.28,snow,36.97,1582660320,26.18,1582722000,27.26,1582660380,15.19,1582722000,27.65,0.8,1016.1,11.23,25.71,1582649040,33,0.76,2,1582652760,10,340.2,29.42,1582629900,36.97,1582660320,20.87,1582689600,28.71,1582610280,43.3266,-84.5361,0.15
US,Michigan,2/26/2020,Foggy in the morning and afternoon.,snow,1582719660,1582759440,0.1,0.0058,0.0137,1582732140,0.39,snow,29.1,1582743540,19.8,1582800480,18.98,1582758060,6.56,1582800540,20.43,0.76,1016.2,12.1,25.92,1582772100,5,0.86,2,1582739220,7.026,395.6,22.36,1582776000,30.78,1582693200,11.17,1582776000,21.2,1582693200,43.3266,-84.5361,1.51
US,Michigan,2/27/2020,Partly cloudy throughout the day.,snow,1582806000,1582845900,0.13,0.0007,0.0026,1582828380,0.29,snow,24.7,1582829880,16.11,1582887600,9.11,1582829700,3.4,1582887600,13.13,0.69,1013.6,16.62,31.11,1582830240,283,0.46,2,1582824660,10,443.8,19.43,1582862400,24.7,1582829880,6.56,1582800540,9.85,1582779600,43.3266,-84.5361,0.22
US,Michigan,2/28/2020,Mostly cloudy throughout the day.,partly-cloudy-day,1582892280,1582932360,0.16,0.0002,0.0015,1582909260,0.13,snow,26.41,1582917420,16.76,1582973700,12.21,1582918620,5.74,1582973700,12.94,0.69,1013.5,15.14,27.71,1582929960,283,0.63,2,1582911060,10,472.7,16.11,1582887600,26.41,1582917420,3.4,1582887600,12.21,1582918620,43.3266,-84.5361,0.06
US,Michigan,2/29/2020,Clear throughout the day.,clear-day,1582978560,1583018880,0.2,0.0006,0.0022,1582977600,0.14,snow,34.1,1583009040,20.2,1583047380,24.53,1583008920,12.12,1583046300,14.54,0.64,1018.5,10.66,25.51,1582952400,278,0.17,3,1582998840,10,417.3,16.76,1582973700,34.1,1583009040,5.74,1582973700,24.53,1583008920,43.3266,-84.5361,0.17
US,Michigan,3/1/2020,Partly cloudy throughout the day.,partly-cloudy-day,1583064900,1583105340,0.23,0.0005,0.0022,1583082000,0.09,snow,48.01,1583092680,33.65,1583152320,41.25,1583092800,28.59,1583152680,23.37,0.67,1013,11.04,31.04,1583088780,184,0.44,3,1583085180,10,346.2,20.2,1583047380,48.01,1583092680,12.12,1583046300,41.25,1583092800,43.3266,-84.5361,0.04
US,Michigan,3/2/2020,Partly cloudy throughout the day.,partly-cloudy-day,1583151180,1583191800,0.26,0.0011,0.0024,1583137800,0.2,rain,48.67,1583179020,25.28,1583228760,43.79,1583179080,25.77,1583228760,32.53,0.77,1004.9,7.96,18.72,1583125200,255,0.46,2,1583170740,9.96,397.2,30.66,1583208000,48.67,1583179020,26.69,1583208000,43.79,1583179080,43.3266,-84.5361,
US,Michigan,3/3/2020,Mostly cloudy throughout the day.,snow,1583237460,1583278260,0.29,0.001,0.0025,1583279940,0.34,snow,43.79,1583262180,30.46,1583319960,36.43,1583261820,23.59,1583319060,28.69,0.81,1001.8,8.18,31.2,1583285160,245,0.52,2,1583258520,10,388.6,25.28,1583228760,43.79,1583262180,25.77,1583228760,36.43,1583261820,43.3266,-84.5361,0.09
US,Michigan,3/4/2020,Partly cloudy throughout the day.,clear-day,1583323800,1583364780,0.33,0.0005,0.0022,1583366400,0.11,rain,41.99,1583349900,23.29,1583401560,34.12,1583358000,17.76,1583402760,26.49,0.7,1010.9,10.08,22.18,1583340840,273,0.25,2,1583344620,10,393,28.9,1583380800,41.99,1583349900,23.59,1583319060,34.12,1583358000,43.3266,-84.5361,
US,Michigan,3/5/2020,Partly cloudy throughout the day.,rain,1583410080,1583451240,0.36,0.0023,0.0216,1583452740,0.37,rain,50.1,1583438100,32.71,1583495220,44.59,1583438160,24.29,1583496300,25.35,0.7,1015.8,8.08,24.47,1583420880,189,0.33,3,1583430360,10,367.4,23.29,1583401560,50.1,1583438100,17.76,1583402760,44.59,1583438160,43.3266,-84.5361,
US,Michigan,3/6/2020,Possible light snow (< 1 in.) in the morning.,snow,1583496360,1583537700,0.4,0.0021,0.0099,1583492580,0.54,snow,36.9,1583524560,19.64,1583575500,27.05,1583524800,17.98,1583586000,26.95,0.78,1021.4,10.71,29.97,1583510280,344,0.81,2,1583517360,9.36,420.8,26.44,1583553600,36.9,1583524560,20.24,1583553600,29.39,1583474580,43.3266,-84.5361,0.26
